frame,time,origin_x,origin_y,origin_z,x_axis_x,x_axis_y,x_axis_z,y_axis_x,y_axis_y,y_axis_z,z_axis_x,z_axis_y,z_axis_z,R00,R01,R02,R10,R11,R12,R20,R21,R22
59,0.491666666666667,94.5524577680283,233.917104444598,58.0466617764991,0.9882195335402535,0.01634552056099365,-0.15216759670532426,0.010712770706239397,-0.9992292871190301,-0.03776331960236896,-0.1526675802954891,0.0356883135099609,-0.9876330058303717,0.9882195335402535,0.010712770706239397,-0.1526675802954891,0.01634552056099365,-0.9992292871190301,0.0356883135099609,-0.15216759670532426,-0.03776331960236896,-0.9876330058303717
60,0.5,95.6146655603206,233.834128634622,58.543048774747,0.9888260509408062,0.016428794216315747,-0.14816590600204915,0.010835314469011727,-0.9992006242774629,-0.038479974062961365,-0.14867964534921294,0.036444576607864494,-0.9882136185535523,0.9888260509408062,0.010835314469011727,-0.14867964534921294,0.016428794216315747,-0.9992006242774629,0.036444576607864494,-0.14816590600204915,-0.038479974062961365,-0.9882136185535523
61,0.508333333333333,96.7876332975686,233.862412459919,59.1241237885685,0.9896729420353441,0.016568975213400526,-0.14238306382250812,0.01110962802703776,-0.9991753993389324,-0.039052496987851515,-0.14291271450856835,0.037067376711375374,-0.9890409322245108,0.9896729420353441,0.01110962802703776,-0.14291271450856835,0.016568975213400526,-0.9991753993389324,0.037067376711375374,-0.14238306382250812,-0.039052496987851515,-0.9890409322245108
62,0.516666666666667,97.9360430863084,233.734114030301,59.2354902520618,0.9902197533018524,0.015219580548608395,-0.13868382940610902,0.009803126574721762,-0.9991653071616592,-0.03965586556749524,-0.1391716166471393,0.03790848628568135,-0.9895424234399199,0.9902197533018524,0.009803126574721762,-0.1391716166471393,0.015219580548608395,-0.9991653071616592,0.03790848628568135,-0.13868382940610902,-0.03965586556749524,-0.9895424234399199
63,0.525,98.9785241552629,233.533491523189,59.3431805600937,0.990625578377002,0.014695947123992449,-0.13581234333947265,0.00920296964058166,-0.9991173750013298,-0.040985074359413495,-0.1362947864557721,0.03935098611954901,-0.9898864738324261,0.990625578377002,0.00920296964058166,-0.1362947864557721,0.014695947123992449,-0.9991173750013298,0.03935098611954901,-0.13581234333947265,-0.040985074359413495,-0.9898864738324261
64,0.533333333333333,100.245952610766,233.370589668747,59.4743400410527,0.9911526301620236,0.014181068143924757,-0.13196727256861912,0.008557484586398257,-0.9990348263964072,-0.04308346672047443,-0.13245087081803733,0.04157298345558127,-0.9903173500783199,0.9911526301620236,0.008557484586398257,-0.13245087081803733,0.014181068143924757,-0.9990348263964072,0.04157298345558127,-0.13196727256861912,-0.04308346672047443,-0.9903173500783199
65,0.541666666666667,101.511844538271,233.072050431981,59.6388510713882,0.9916930893121038,0.012989901089512694,-0.1279690551668662,0.007574597660412012,-0.9990586512393687,-0.04271342709332118,-0.12840343484852207,0.04138929636341091,-0.9908579535259546,0.9916930893121038,0.007574597660412012,-0.12840343484852207,0.012989901089512694,-0.9990586512393687,0.04138929636341091,-0.1279690551668662,-0.04271342709332118,-0.9908579535259546
66,0.55,102.725234170401,232.848617001426,59.6634109905743,0.992203607465942,0.011934505597507632,-0.12405470127211443,0.006679959760336308,-0.9990661776329588,-0.04268665889326058,-0.12444830038683043,0.041525176531983024,-0.9913567875617824,0.992203607465942,0.006679959760336308,-0.12444830038683043,0.011934505597507632,-0.9990661776329588,0.041525176531983024,-0.12405470127211443,-0.04268665889326058,-0.9913567875617824
67,0.558333333333333,103.931796332914,232.514643194681,59.6844366262201,0.9927104158327378,0.010880435578684948,-0.12003185585006508,0.005604796671938117,-0.9990068761729793,-0.04420234850516047,-0.12039359015935588,0.04320737761914645,-0.9917855140945635,0.9927104158327378,0.005604796671938117,-0.12039359015935588,0.010880435578684948,-0.9990068761729793,0.04320737761914645,-0.12003185585006508,-0.04420234850516047,-0.9917855140945635
68,0.566666666666667,105.379755084472,232.156335912472,59.8164658411554,0.9932237227187393,0.010272368525797304,-0.11576318531208064,0.005052256276036035,-0.9989608087232285,-0.04529654889232455,-0.1161081880629018,0.04440474163761908,-0.9922434719285615,0.9932237227187393,0.005052256276036035,-0.1161081880629018,0.010272368525797304,-0.9989608087232285,0.04440474163761908,-0.11576318531208064,-0.04529654889232455,-0.9922434719285615
69,0.575,106.939057058583,231.788563245118,59.8451973021004,0.9935700564279843,0.009885127903492861,-0.11278664467047345,0.0048685727694063536,-0.9989900540876007,-0.044667312805247744,-0.11311427835990046,0.04383099451740105,-0.9926147308753456,0.9935700564279843,0.0048685727694063536,-0.11311427835990046,0.009885127903492861,-0.9989900540876007,0.04383099451740105,-0.11278664467047345,-0.044667312805247744,-0.9926147308753456
70,0.583333333333333,108.338859173691,231.52147769829,59.7857971739544,0.9938777835376698,0.009176192220806085,-0.1101033554737348,0.004211857055814753,-0.9989674447793782,-0.04523609765553907,-0.1104047628066388,0.04449541287915982,-0.9928901986535686,0.9938777835376698,0.004211857055814753,-0.1104047628066388,0.009176192220806085,-0.9989674447793782,0.04449541287915982,-0.1101033554737348,-0.04523609765553907,-0.9928901986535686
71,0.591666666666667,109.913382455366,231.28795891949,59.8043245359478,0.9943824895413117,0.008934606598663119,-0.10546865552641913,0.003969679818564914,-0.9988779825210599,-0.047191288145118436,-0.10577195344589892,0.04650751379706985,-0.9933022425347956,0.9943824895413117,0.003969679818564914,-0.10577195344589892,0.008934606598663119,-0.9988779825210599,0.04650751379706985,-0.10546865552641913,-0.047191288145118436,-0.9933022425347956
72,0.6,111.434249591275,230.856954173384,59.6396707266017,0.994817668727133,0.007383244522799173,-0.10140657616066723,0.002483916117929414,-0.998827111755389,-0.04835525807093514,-0.10164465627386289,0.04785277967583706,-0.9936691981380242,0.994817668727133,0.002483916117929414,-0.10164465627386289,0.007383244522799173,-0.998827111755389,0.04785277967583706,-0.10140657616066723,-0.04835525807093514,-0.9936691981380242
73,0.608333333333333,113.152013193874,230.679870263719,58.9074366630682,0.994864802737095,0.007040733590489232,-0.10096758066522601,0.0020407665734838527,-0.9987701273709544,-0.04953855007163769,-0.1011921911348584,0.0490781085812744,-0.993655614240372,0.994864802737095,0.0020407665734838527,-0.1011921911348584,0.007040733590489232,-0.9987701273709544,0.0490781085812744,-0.10096758066522601,-0.04953855007163769,-0.993655614240372
74,0.616666666666667,114.840260332267,230.293588805183,58.1332871194597,0.9950298977043647,0.005586199099663429,-0.09941980212241623,0.00032931427531222515,-0.9986043297266128,-0.052813674397551566,-0.09957607256037745,0.05251844467309972,-0.9936430036701154,0.9950298977043647,0.00032931427531222515,-0.09957607256037745,0.005586199099663429,-0.9986043297266128,0.05251844467309972,-0.09941980212241623,-0.052813674397551566,-0.9936430036701154
75,0.625,116.505292589958,230.029095190895,57.6106115331006,0.9952756101570599,0.0047704308609418655,-0.09697269108307248,-0.00032767830133337376,-0.9986214565437268,-0.05248884793378926,-0.09708940443438134,0.05227264600043306,-0.9939020163108084,0.9952756101570599,-0.00032767830133337376,-0.09708940443438134,0.0047704308609418655,-0.9986214565437268,0.05227264600043306,-0.09697269108307248,-0.05248884793378926,-0.9939020163108084
76,0.633333333333333,118.489042653948,229.872588614382,56.6854721221341,0.9953482897601609,0.0036845156375672557,-0.09627152442981018,-0.0017345341345149554,-0.9984211192921589,-0.056144990361820336,-0.09632639027213268,0.05605080638054387,-0.9937703626297332,0.9953482897601609,-0.0017345341345149554,-0.09632639027213268,0.0036845156375672557,-0.9984211192921589,0.05605080638054387,-0.09627152442981018,-0.056144990361820336,-0.9937703626297332
77,0.641666666666667,120.229933531852,229.62732532646,55.6552860086955,0.9954761847936425,0.003821401610765057,-0.09493451637008937,-0.0015582988033115573,-0.9983997519602319,-0.056528815577430634,-0.09499861690326404,0.056421026005176546,-0.9938772210947336,0.9954761847936425,-0.0015582988033115573,-0.09499861690326404,0.003821401610765057,-0.9983997519602319,0.056421026005176546,-0.09493451637008937,-0.056528815577430634,-0.9938772210947336
78,0.65,122.138973390597,229.394595692704,54.5596560192191,0.9954451576027882,0.0023889219074219575,-0.09530598752061864,-0.0030980698113818594,-0.9983474376738415,-0.05738288641676279,-0.09528557167065686,0.05741678101561891,-0.9937927213907338,0.9954451576027882,-0.0030980698113818594,-0.09528557167065686,0.0023889219074219575,-0.9983474376738415,0.05741678101561891,-0.09530598752061864,-0.05738288641676279,-0.9937927213907338
79,0.658333333333333,124.163729287961,229.35761223475,53.2959822949015,0.9953472523343868,0.003076556699051413,-0.09630359323132083,-0.0021859775197157236,-0.9985118089814716,-0.054492098755988434,-0.09632792312029509,0.054449078260578675,-0.9938592602093638,0.9953472523343868,-0.0021859775197157236,-0.09632792312029509,0.003076556699051413,-0.9985118089814716,0.054449078260578675,-0.09630359323132083,-0.054492098755988434,-0.9938592602093638
80,0.666666666666667,126.2245199518,228.980695102994,52.437947321183,0.995413324504359,0.0014285922631211794,-0.09565705684017939,-0.003640592299167692,-0.9985985860386035,-0.05279782239271859,-0.09559842826579734,0.05290390425902011,-0.9940131374520468,0.995413324504359,-0.003640592299167692,-0.09559842826579734,0.0014285922631211794,-0.9985985860386035,0.05290390425902011,-0.09565705684017939,-0.05279782239271859,-0.9940131374520468
81,0.675,128.256982299411,228.66440302762,51.3023220406303,0.9954281197835215,0.0002650042286509735,-0.09551328764628367,-0.004718399783283558,-0.9986387821097858,-0.05194535176287511,-0.0953970389882623,0.05215853371254333,-0.9940718748225549,0.9954281197835215,-0.004718399783283558,-0.0953970389882623,0.0002650042286509735,-0.9986387821097858,0.05215853371254333,-0.09551328764628367,-0.05194535176287511,-0.9940718748225549
82,0.683333333333333,130.194200694395,228.657711977175,50.2841744009825,0.9956130744621938,0.0006267856342546187,-0.0935639519243745,-0.00402259743629906,-0.9987662627765412,-0.04949516187716239,-0.09347954145054119,0.04965440040066661,-0.9943822282457822,0.9956130744621938,-0.00402259743629906,-0.09347954145054119,0.0006267856342546187,-0.9987662627765412,0.04965440040066661,-0.0935639519243745,-0.04949516187716239,-0.9943822282457822
83,0.691666666666667,132.107077997202,229.129818063241,47.841441584473,0.9948672561906997,0.0038514716056155937,-0.10111532389336256,-0.0009380191381929276,-0.998881405715863,-0.04727639405874654,-0.10118430055934995,0.047128584548792034,-0.9937507906103736,0.9948672561906997,-0.0009380191381929276,-0.10118430055934995,0.0038514716056155937,-0.998881405715863,0.047128584548792034,-0.10111532389336256,-0.04727639405874654,-0.9937507906103736
84,0.7,134.156290277668,228.908054393583,46.8200658307553,0.9950021866386186,0.003816470102865549,-0.09978017408444258,-0.0005976208250005107,-0.9990238114377662,-0.044170884411660824,-0.09985134667953786,0.04400975728531922,-0.9940285960826127,0.9950021866386186,-0.0005976208250005107,-0.09985134667953786,0.003816470102865549,-0.9990238114377662,0.04400975728531922,-0.09978017408444258,-0.044170884411660824,-0.9940285960826127
85,0.708333333333333,136.01195200956,228.836103657733,45.2856409083569,0.9946679330627253,0.00363400634224422,-0.10306549827478827,-0.0007572836938539431,-0.9990946609560589,-0.04253569054928697,-0.10312676402434472,0.0423869372212974,-0.9937646693734211,0.9946679330627253,-0.0007572836938539431,-0.10312676402434472,0.00363400634224422,-0.9990946609560589,0.0423869372212974,-0.10306549827478827,-0.04253569054928697,-0.9937646693734211
86,0.716666666666667,138.26557032995,228.202622902384,44.114772234865,0.9946984489929462,0.0018819423339649227,-0.10281757565746635,-0.002675764375746832,-0.9990203491537413,-0.044172188781432246,-0.1027999798445149,0.044213123275659176,-0.9937189561813635,0.9946984489929462,-0.002675764375746832,-0.1027999798445149,0.0018819423339649227,-0.9990203491537413,0.044213123275659176,-0.10281757565746635,-0.044172188781432246,-0.9937189561813635
87,0.725,140.329410222019,227.733086601974,43.0939757824605,0.9944830993541786,0.0009321277545365724,-0.10489278448375998,-0.0037654714821323252,-0.9989988181528301,-0.044577825807972135,-0.10482931996070823,0.04472686516063786,-0.9934839310273104,0.9944830993541786,-0.0037654714821323252,-0.10482931996070823,0.0009321277545365724,-0.9989988181528301,0.04472686516063786,-0.10489278448375998,-0.044577825807972135,-0.9934839310273104
88,0.733333333333333,142.189546358204,227.248258143891,41.9433723851986,0.9943114173449298,-0.00029155935635628215,-0.10651159716509148,-0.004914734702304891,-0.999056712176591,-0.04314546601563497,-0.10639854660813258,0.0434235057087987,-0.9933749284291581,0.9943114173449298,-0.004914734702304891,-0.10639854660813258,-0.00029155935635628215,-0.999056712176591,0.0434235057087987,-0.10651159716509148,-0.04314546601563497,-0.9933749284291581
89,0.741666666666667,143.996646263248,226.393795701817,40.7879866504452,0.9941998021414765,-0.0039052364400483396,-0.10747791656985324,-0.00853220308672042,-0.9990547390408248,-0.0426242878011659,-0.10720986396939405,0.043294081909852074,-0.9932933441533005,0.9941998021414765,-0.00853220308672042,-0.10720986396939405,-0.0039052364400483396,-0.9990547390408248,0.043294081909852074,-0.10747791656985324,-0.0426242878011659,-0.9932933441533005
90,0.75,145.867209500909,225.673513137007,40.0352064426701,0.9940885551190535,-0.006836535578726,-0.10835684732675452,-0.011830256680987769,-0.9988938182454841,-0.04551027244282271,-0.1079258523625119,0.0465231302927782,-0.9930697904677125,0.9940885551190535,-0.011830256680987769,-0.1079258523625119,-0.006836535578726,-0.9988938182454841,0.0465231302927782,-0.10835684732675452,-0.04551027244282271,-0.9930697904677125
91,0.758333333333333,147.676556367418,224.863909219847,39.4004695555348,0.9941901276866131,-0.010236744598794909,-0.10715035730456224,-0.014581502906705398,-0.9990995269008587,-0.03984363336171042,-0.10664600219163423,0.04117456018586846,-0.9934441533423216,0.9941901276866131,-0.014581502906705398,-0.10664600219163423,-0.010236744598794909,-0.9990995269008587,0.04117456018586846,-0.10715035730456224,-0.03984363336171042,-0.9934441533423216
92,0.766666666666667,149.946752277452,223.839308910256,38.3093279517054,0.9937339258870852,-0.014246142974776164,-0.1108599655032562,-0.019471766676821618,-0.9987424993875789,-0.04619816251254467,-0.11006241340041722,0.048067320784440475,-0.9927617024387481,0.9937339258870852,-0.019471766676821618,-0.11006241340041722,-0.014246142974776164,-0.9987424993875789,0.048067320784440475,-0.1108599655032562,-0.04619816251254467,-0.9927617024387481
93,0.775,151.354182637521,222.948854329047,38.3790023330685,0.9938862539054982,-0.017582555548371365,-0.10899985338560753,-0.023107084484335426,-0.9985003552750522,-0.04962966010591114,-0.10796377607479873,0.05184490578622857,-0.9928020592241373,0.9938862539054982,-0.023107084484335426,-0.10796377607479873,-0.017582555548371365,-0.9985003552750522,0.05184490578622857,-0.10899985338560753,-0.04962966010591114,-0.9928020592241373
94,0.783333333333333,153.275872124648,221.75502053984,37.6938964939347,0.9936333413890754,-0.02176882789920771,-0.11053913791899977,-0.027474860983197485,-0.998353048744672,-0.0503619109662506,-0.10926076557454167,0.05307832131966172,-0.9925949712304368,0.9936333413890754,-0.027474860983197485,-0.10926076557454167,-0.02176882789920771,-0.998353048744672,0.05307832131966172,-0.11053913791899977,-0.0503619109662506,-0.9925949712304368
95,0.791666666666667,154.981174785428,220.572102590621,38.1039401088739,0.9938146903884558,-0.026984205992156535,-0.10772285641900999,-0.03257108102845883,-0.9981955739588296,-0.05044522583595522,-0.10616725412637998,0.053641856380776176,-0.9929003300408803,0.9938146903884558,-0.03257108102845883,-0.10616725412637998,-0.026984205992156535,-0.9981955739588296,0.053641856380776176,-0.10772285641900999,-0.05044522583595522,-0.9929003300408803
96,0.8,156.368177900924,219.453951175417,38.1249981132708,0.993725563326043,-0.03088582727682277,-0.10749683932918601,-0.036564215475524416,-0.9980157836326797,-0.051259669982430665,-0.10570034502780953,0.05486858202536815,-0.9928831128423564,0.993725563326043,-0.036564215475524416,-0.10570034502780953,-0.03088582727682277,-0.9980157836326797,0.05486858202536815,-0.10749683932918601,-0.051259669982430665,-0.9928831128423564
97,0.808333333333333,157.962924088395,218.304709513251,38.2476212531225,0.9936609830201675,-0.034597602005769626,-0.10696194070249819,-0.040475798963331325,-0.997758851527478,-0.05328211610707902,-0.10487878966537686,0.057273729876956926,-0.992834406809266,0.9936609830201675,-0.040475798963331325,-0.10487878966537686,-0.034597602005769626,-0.997758851527478,0.057273729876956926,-0.10696194070249819,-0.05328211610707902,-0.992834406809266
98,0.816666666666667,159.553475403488,216.938442723666,38.7122993364148,0.9936742237832555,-0.039133819689267615,-0.1052619643806471,-0.04528622971371447,-0.9973632412966098,-0.0567073391073618,-0.10276523919624482,0.0611155386693804,-0.9928263677733836,0.9936742237832555,-0.04528622971371447,-0.10276523919624482,-0.039133819689267615,-0.9973632412966098,0.0611155386693804,-0.1052619643806471,-0.0567073391073618,-0.9928263677733836
99,0.825,160.91975867987,215.780100412111,38.6826338024117,0.9934546355346945,-0.042157130465770944,-0.1061633810949857,-0.04805032607738042,-0.9974069283350555,-0.05357784498360391,-0.10362940363856495,0.05832834354001185,-0.9929042003342486,0.9934546355346945,-0.04805032607738042,-0.10362940363856495,-0.042157130465770944,-0.9974069283350555,0.05832834354001185,-0.1061633810949857,-0.05357784498360391,-0.9929042003342486
100,0.833333333333333,162.582425503905,214.490357170981,38.8102733560374,0.9932283243316201,-0.046677151239954896,-0.10638956385625487,-0.05288089815501526,-0.9970150164530814,-0.0562553782084933,-0.1034461519618814,0.06150041072370245,-0.9927318838060432,0.9932283243316201,-0.05288089815501526,-0.1034461519618814,-0.046677151239954896,-0.9970150164530814,0.06150041072370245,-0.10638956385625487,-0.0562553782084933,-0.9927318838060432
101,0.841666666666667,163.759199325863,213.242981446118,39.3982584608823,0.9932652519877704,-0.04965615041658339,-0.10468240501381616,-0.05598696492744455,-0.9967203078685086,-0.05843019459764444,-0.10143766042197587,0.06389753209875283,-0.9927877449081474,0.9932652519877704,-0.05598696492744455,-0.10143766042197587,-0.04965615041658339,-0.9967203078685086,0.06389753209875283,-0.10468240501381616,-0.05843019459764444,-0.9927877449081474
102,0.85,164.815328312851,212.094486287654,39.1542342291201,0.9929488792584089,-0.05304866471439734,-0.10601114258175481,-0.0596646518686146,-0.9963990390728023,-0.06024188121393141,-0.10243364924118792,0.06614222635212587,-0.9925384392537739,0.9929488792584089,-0.0596646518686146,-0.10243364924118792,-0.05304866471439734,-0.9963990390728023,0.06614222635212587,-0.10601114258175481,-0.06024188121393141,-0.9925384392537739
